NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,Bolsas de plástico,"1.055,12",,3H MAS 1 REGALO DE EMPRESA SL .,,1 día,,
,Agentes esterilizantes,"891,24",,3M ESPAÑA SL,,1 día,,
,Apósito láminas,"606,76",,3M ESPAÑA SL,,1 día,,
,Apósito láminas,"606,76",,3M ESPAÑA SL,,1 día,,
,Apósitos no activos,"89,76",,3M ESPAÑA SL,,1 día,,
,Apósitos no activos,"11.550,00",,3M ESPAÑA SL,,1 día,,
,Apósitos no activos,"1.232,00",,3M ESPAÑA SL,,1 día,,
,Apósitos no activos,"89,76",,3M ESPAÑA SL,,1 día,,
,Apósitos no activos,"11.550,00",,3M ESPAÑA SL,,1 día,,
,Equipos y accesorios para perfusión,"13.334,20",,3M ESPAÑA SL,,1 día,,
,Jabones y complementos de higiene personal,"4.743,20",,3M ESPAÑA SL,,1 día,,
,Termómetros y sensores para registro de datos,"2.802,36",,3M ESPAÑA SL,,1 día,,
,Termómetros y sensores para registro de datos,"1.401,18",,3M ESPAÑA SL,,1 día,,
,Termómetros y sensores para registro de datos,"2.802,36",,3M ESPAÑA SL,,1 día,,
,Termómetros y sensores para registro de datos,"2.802,36",,3M ESPAÑA SL,,1 día,,
,Termómetros y sensores para registro de datos,"2.802,36",,3M ESPAÑA SL,,1 día,,
,Material específico para otorrinolaringología,"446,49",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"43,56",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"130,68",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"65,34",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"43,56",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"130,68",,AB MEDICA GROUP SA,,1 día,,
,Material específico para otorrinolaringología,"546,13",,AB MEDICA GROUP SA,,1 día,,
